ham	Yes just finished watching days of our lives. I love it.
ham	They just talking thats it de. They wont any other.
ham	Today am going to college so am not able to atten the class.
ham	It's ok i wun b angry. Msg u aft i come home tonight.
ham	Easy ah?sen got selected means its good..
spam	For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk
spam	We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p
ham	Come round, it's . 
ham	I'm leaving my house now.
ham	Excellent! Wish we were together right now!
ham	I walked an hour 2 c u! doesnt that show I care y wont u believe im serious?
spam	18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
ham	Are you available for soiree on June 3rd?
ham	I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
ham	I got another job! The one at the hospital doing data analysis or something, starts on monday! Not sure when my thesis will got finished
ham	Jay's getting really impatient and belligerent
ham	HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.
ham	I'm at work. Please call
ham	Then u drive lor.
ham	Ard 515 like dat. Y?
ham	Tell me they're female :V how're you throwing in? We're deciding what all to get now
spam	EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN £100 Cash WKENT/150P16+
ham	I'm working technical support :)voice process.networking field.
ham	I might come to kerala for 2 days.so you can be prepared to take a leave once i finalise .dont plan any travel during my visit.need to finish urgent works.
ham	Dude im no longer a pisces. Im an aquarius now.
spam	We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150
ham	Everybody had fun this evening. Miss you.
ham	No my mum went 2 dentist.
ham	Once free call me sir. I am waiting for you.
ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow
spam	Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham	"What are youdoing later? Sar xxx"
ham	I'm in town now so i'll jus take mrt down later.
ham	Hmmm.still we dont have opener?
spam	URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
ham	Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
ham	3 pa but not selected.
ham	Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.
ham	[…] anyway, many good evenings to u! s
ham	Yep, by the pretty sculpture
ham	Convey my regards to him
ham	Hi good mornin.. Thanku wish u d same..
ham	You tell what happen dont behave like this to me. Ok no need to say
ham	Can u get pic msgs to your phone?
ham	Send to someone else :-)
ham	Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
ham	For me the love should start with attraction.i should feel that I need her every time around me.she should be the first thing which comes in my thoughts.I would start the day and end it with her.she should be there every time I dream.love will be then when my every breath has her name.my life should happen around her.my life will be named to her.I would cry for her.will give all my happiness and take all her sorrows.I will be ready to fight with anyone for her.I will be in love when I will be doing the craziest things for her.love will be when I don't have to proove anyone that my girl is the most beautiful lady on the whole planet.I will always be singing praises for her.love will be when I start up making chicken curry and end up makiing sambar.life will be the most beautiful then.will get every morning and thank god for the day because she is with me.I would like to say a lot..will tell later..
ham	FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)
ham	I don't think he has spatula hands!
spam	Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send "go stop" to 89123
spam	You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99
ham	Goodmorning today i am late for  &lt;DECIMAL&gt; min.
ham	What do u reckon as need 2 arrange transport if u can't do it, thanks
ham	Please da call me any mistake from my side sorry da. Pls da goto doctor.
ham	Where r we meeting?
ham	Well the weather in cali's great. But its complexities are great. You need a car to move freely, its taxes are outrageous. But all in all its a great place. The sad part is i missing home.
ham	Have you laid your airtel line to rest?
ham	Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
spam	Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
ham	Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
ham	NO GIFTS!! You trying to get me to throw myself off a cliff or something?
ham	Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
ham	You busy or can I come by at some point and figure out what we're doing tomorrow
ham	I am literally in bed and have been up for like  &lt;#&gt;  hours
ham	Black shirt n blue jeans... I thk i c ü...
ham	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
spam	Message Important information for O2 user. Today is your lucky day! 2 find out why log onto http://www.urawinner.com there is a fantastic surprise awaiting you
ham	O we cant see if we can join denis and mina? Or does denis want alone time
ham	Two teams waiting for some players
ham	Ü no home work to do meh... 
ham	No you'll just get a headache trying to figure it out. U can trust me to do the math. I promise. O:-)
ham	S s..first time..dhoni rocks...
ham	Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.
ham	Awesome, think we can get an 8th at usf some time tonight?
ham	We have all rounder:)so not required:)
ham	How much u trying to get?
ham	No no:)this is kallis home ground.amla home town is durban:)
ham	"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U..." Gud nyt...
ham	Hey... What time is your driving on fri? We go for evaluation on fri?
spam	449050000301 You have won a £2,000 price! To claim, call 09050000301.
ham	I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
spam	Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p
ham	Good morning, im suffering from fever and dysentry ..will not be able to come to office today.
spam	Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
ham	Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
spam	I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )
spam	Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114
spam	For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p
ham	Not tonight mate. Catching up on some sleep. This is my new number by the way. 
ham	Height of "Oh shit....!!" situation: A guy throws a luv letter on a gal but falls on her brothers head whos a gay,.;-):-D
spam	Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
ham	Ok i'm coming home now.
ham	Howz pain?hope u r fine..
ham	Sorry, I'll call later
ham	Good morning princess! How are you?
ham	As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.
ham	i am going to bed now prin
ham	K do I need a login or anything
spam	Dont forget you can place as many FREE Requests with 1stchoice.co.uk as you wish. For more Information call 08707808226.
ham	LOL ... No just was busy
ham	What * u wearing?
ham	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com
ham	Oh:)as usual vijay film or its different?
ham	I am joining today formally.Pls keep praying.will talk later.
ham	Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham	And is there a way you can send shade's stuff to her. And she has been wonderful too.
ham	Really... I tot ur paper ended long ago... But wat u copied jus now got use? U happy lar... I still haf 2 study :-(
ham	it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham	Babe ? I lost you ... :-(
ham	Ok... Help me ask if she's working tmr a not?
ham	Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...
spam	SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)
ham	I sent them. Do you like?
ham	Sorry, I'll call later
ham	Ok i go change also...
spam	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
ham	Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.
ham	Sorry man, accidentally left my phone on silent last night and didn't check it til I got up
ham	Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee
ham	He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
ham	Hey! There's veggie pizza... :/
ham	Yun buying... But school got offer 2000 plus only...
ham	You sure your neighbors didnt pick it up
ham	K. I will sent it again
ham	HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
ham	Well. Im computerless. Time to make some oreo truffles
ham	Haha yeah I see that now, be there in a sec
ham	I am not having her number sir
ham	Lol now I'm after that hot air balloon!
ham	Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
ham	Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil
ham	Yeah, we can probably swing by once my roommate finishes up with his girl
spam	Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!
ham	Happy new years melody!
ham	Enjoy urself tmr...
ham	Yay! You better not have told that to 5 other girls either.
ham	Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
ham	Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q? 
ham	Just nw i came to hme da..
ham	I'm outside islands, head towards hard rock and you'll run into me
ham	To day class is there are no class.
ham	I'm in chennai velachery:)
ham	Nope. Since ayo travelled, he has forgotten his guy
ham	K give me a sec, breaking a  &lt;#&gt;  at cstore
ham	I forgot 2 ask ü all smth.. There's a card on da present lei... How? Ü all want 2 write smth or sign on it?
ham	Yo, you around? Just got my car back
ham	Thanks  and ! Or bomb and date as my phone wanted to say! 
ham	Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
ham	There's no point hangin on to mr not right if he's not makin u happy
ham	All will come alive.better correct any good looking figure there itself..
spam	URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham	when you and derek done with class?
ham	Come to my home for one last time i wont do anything. Trust me.
ham	I was up all night too worrying about this appt. It's a shame we missed a girls night out with quizzes popcorn and you doing my hair.
spam	Claim a 200 shopping spree, just call 08717895698 now! Have you won! MobStoreQuiz10ppm
ham	Ok... C ya...
spam	You have 1 new voicemail. Please call 08719181503
ham	Urgh, coach hot, smells of chip fat! Thanks again, especially for the duvet (not a predictive text word).
ham	He also knows about lunch menu only da. . I know
ham	Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx
spam	This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921
ham	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing 
ham	I know she called me
ham	Me also da, i feel yesterday night  wait til 2day night dear.
ham	Thanks for understanding. I've been trying to tell sura that.
spam	WIN a year supply of CDs 4 a store of ur choice worth £500 & enter our £100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3
ham	The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
spam	As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr
ham	I need you to be in my strong arms...
ham	"SYMPTOMS" when U are in love: "1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your
ham	Ofcourse I also upload some songs
ham	Guessin you ain't gonna be here before 9?
ham	Ok then i will come to ur home after half an hour
ham	Yo, the game almost over? Want to go to walmart soon
ham	Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!
ham	Sorry, I'll call later In meeting.
ham	that would be good … I'll phone you tomo lunchtime, shall I, to organise something?
spam	You have 1 new voicemail. Please call 08719181513.
ham	Damn, can you make it tonight or do you want to just wait til tomorrow
ham	K..k..i'm also fine:)when will you complete the course?
ham	True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.
spam	No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham	Prakesh is there know.
ham	Teach me apps da. When you come to college.
ham	Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
spam	You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
spam	For your chance to WIN a FREE Bluetooth Headset then simply reply back with "ADP"
spam	Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p
ham	So ü'll be submitting da project tmr rite?
spam	FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
ham	Jus ans me lar. U'll noe later.
ham	Omg Joanna is freaking me out. She's looked thru all my friends to find photos of me. And then she's asking about stuff on my MySpace which I haven't even logged on in like a year. :/
ham	have got * few things to do. may be in * pub later.
ham	I am in bus on the way to calicut
ham	Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
ham	"Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx"
ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham	How much are we getting?
ham	Is ur paper in e morn or aft tmr?
ham	Dear relieved of westonzoyland, all going to plan this end too!
ham	Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
ham	Oh yes I can speak txt 2 u no! Hmm. Did u get  email?
ham	I want to show you the world, princess :) how about europe?
ham	You are a big chic. Common. Declare
ham	Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham	Now? I'm going out 4 dinner soon..
ham	Hello which the site to download songs its urgent pls
ham	Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
ham	Gud ni8.swt drms.take care
ham	Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8
ham	I call you later, don't have network. If urgnt, sms me.
ham	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
spam	Please CALL 08712402779 immediately as there is an urgent message waiting for you
ham	Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
ham	Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
spam	Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm
ham	Was it something u ate?
ham	Sorry, I'll call later
ham	HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN
ham	Honey boo I'm missing u.
spam	Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply.
ham	Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem
ham	Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!
spam	Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)
ham	Well. You know what i mean. Texting
ham	R u in this continent?
ham	I attended but nothing is there.
ham	"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."
ham	SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.
ham	Dare i ask... Any luck with sorting out the car?
ham	Tee hee. Off to lecture, cheery bye bye.
ham	Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.
ham	If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
ham	Ok...
spam	network operator. The service is free. For T & C's visit 80488.biz
ham	Let me know how to contact you. I've you settled in a room. Lets know you are ok.
ham	Wot u up 2 u weirdo?
ham	No go. No openings for that room 'til after thanksgiving without an upcharge.
ham	Dont put your phone on silent mode ok
ham	Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
ham	Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?
ham	Oh ho. Is this the first time u use these type of words
ham	Rofl. Its true to its name
ham	Ever green quote ever told by Jerry in cartoon "A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt
ham	Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.
ham	But if she.s drinkin i'm ok.
ham	Just wondering, the others just took off
ham	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
ham	My sister going to earn more than me da.
ham	Happy new year to u too!
ham	Hi dis is yijue i would be happy to work wif ü all for gek1510...
ham	Pls send me your address sir.
ham	If u dun drive then how i go 2 sch.
ham	Sir Goodmorning, Once free call me.
ham	Happy birthday... May all ur dreams come true...
ham	I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm
ham	TELL HER I SAID EAT SHIT.
ham	Sure! I am driving but will reach my destination soon.
ham	K so am I, how much for an 8th? Fifty?
ham	You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
ham	Great to hear you are settling well. So what's happenin wit ola?
ham	No that just means you have a fat head
ham	Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?
ham	When you just put in the + sign, choose my number and the pin will show. Right?
ham	I cant pick the phone right now. Pls send a message
ham	Your right! I'll make the appointment right now.
ham	Designation is software developer and may be she get chennai:)
ham	Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel...
ham	Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-)
ham	I jokin oni lar.. Ü busy then i wun disturb ü.
ham	Ok, be careful ! Don't text and drive !
ham	I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.
ham	U r too much close to my heart. If u go away i will be shattered. Plz stay with me.
ham	I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
ham	Saw Guys and Dolls last night with Patrick Swayze it was great
ham	My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
ham	U need my presnts always bcz U cant mis love. "jeevithathile irulinae neekunna prakasamanu sneham" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....
ham	Why nothing. Ok anyway give me treat
spam	Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!
ham	Tell me again what your address is
ham	Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
ham	Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.
ham	I wake up long ago already... Dunno, what other thing?
ham	Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
ham	Actually i'm waiting for 2 weeks when they start putting ad.
spam	Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
ham	Yeah jay's sort of a fucking retard
ham	Sorry, was in the bathroom, sup
spam	Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
ham	My exam is for february 4. Wish you a great day.
ham	I dont know what to do to come out of this so only am ask questions like this dont mistake me.
ham	His frens go then he in lor. Not alone wif my mum n sis lor.
ham	Good Morning plz call me sir
ham	Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.
ham	Oh... Icic... K lor, den meet other day...
ham	Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*
ham	Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)
ham	Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
ham	Then she buying today? Ü no need to c meh...
ham	Aight sorry I take ten years to shower. What's the plan?
ham	Every monday..nxt week vl be completing..
ham	Hi di is yijue we're meeting at 7 pm at esaplanade tonight.
ham	Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
ham	Cool, I'll text you in a few
ham	Hiya do u like the hlday pics looked horrible in them so took mo out! Hows the camp Amrca thing? Speak soon Serena:)
ham	Were somewhere on Fredericksburg
ham	Que pases un buen tiempo or something like that
ham	Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
ham	She doesnt need any test.
ham	Hey i'm bored... So i'm thinking of u... So wat r u doing?
spam	FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk
ham	Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her
ham	Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...
ham	Thats cool princess! I will cover your face in hot sticky cum :)
ham	Goodnight, sleep well da please take care pa. Please.
ham	Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
ham	Convey my regards to him
ham	U ned to convince him tht its not possible witot hurting his feeling its the main
ham	Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy
ham	If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.
ham	&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...
ham	HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
ham	How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …
ham	Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please 
ham	What about this one then.
ham	Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
spam	HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k
ham	Sorry * was at the grocers.
ham	He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
ham	Alright. I'm out--have a good night!
ham	Did you try making another butt.
ham	Ya but it cant display internal subs so i gotta extract them
spam	Twinks, bears, scallies, skins and jocks are calling now. Don't miss the weekend's fun. Call 08712466669 at 10p/min. 2 stop texts call 08712460324(nat rate)
ham	I will reach ur home in  &lt;#&gt;  minutes
spam	Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324
ham	Edison has rightly said, "A fool can ask more questions than a wise man can answer" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)
ham	No dude, its not fake..my frnds got money, thts y i'm reffering u..if u member wit my mail link, u vl be credited  &lt;#&gt; rs and il be getiing  &lt;#&gt; rs..i can draw my acc wen it is  &lt;#&gt; rs..
ham	Auntie huai juan never pick up her phone
spam	Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
ham	yeah, that's what I was thinking
spam	No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham	i dnt wnt to tlk wid u
ham	We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. "paths are made by walking.. not by waiting.." Goodnight!
spam	FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop
ham	I will vote for wherever my heart guides me
ham	Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@
ham	That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
ham	All e best 4 ur exam later.
ham	Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
ham	Oh k.i think most of wi and nz players unsold.
ham	Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight.
ham	I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy
ham	Haha just kidding, papa needs drugs
ham	Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...
ham	Oh ok..
ham	R we still meeting 4 dinner tonight?
ham	Thats cool! I am a gentleman and will treat you with dignity and respect.
spam	URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins
ham	Think + da. You wil do.
spam	If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy 
spam	3. You have received your mobile content. Enjoy
ham	Sorry i din lock my keypad.
ham	Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u...
ham	You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham	cool. We will have fun practicing making babies!
ham	Actually getting ready to leave the house.
ham	Yeah so basically any time next week you can get away from your mom &amp; get up before 3
spam	URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU
ham	Then we gotta do it after that
ham	I've got ten bucks, jay is being noncomittal
ham	She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,
